event_id,verified_source_id,historical_role,corrected_role,p_status,s_status,both_manual,station_key,historical_source_roles,source_historical_train_or_val
stead_event_02056,nc72019750,train,test,manual,manual,True,PB.B065,train,True
stead_event_02057,nc72020150,val,val,manual,manual,True,PB.B065,train|val,True
stead_event_02058,nc72030500,train,train,manual,manual,True,PB.B065,train,True
stead_event_02059,nc72045881,train,test,manual,manual,True,PB.B065,train,True
stead_event_02060,nc72046881,train,train,manual,manual,True,PB.B065,train,True
stead_event_02061,nc72076716,train,val,manual,manual,True,PB.B065,train,True
stead_event_02062,nc72081146,val,test,manual,manual,True,PB.B065,val,True
stead_event_02063,nc72090601,val,train,manual,manual,True,PB.B065,train|val,True
stead_event_02064,nc72099826,val,train,manual,manual,True,PB.B065,train|val|test,True
stead_event_02065,nc72101246,train,train,manual,manual,True,PB.B065,train,True
stead_event_02066,nc72101266,train,val,manual,manual,True,PB.B065,train,True
stead_event_02067,nc72112395,train,train,manual,manual,True,PB.B065,train,True
stead_event_02068,nc72121000,train,test,manual,manual,True,PB.B065,train|val,True
stead_event_02069,nc72125676,train,train,manual,manual,True,PB.B065,train,True
stead_event_02070,nc72128376,train,train,manual,manual,True,PB.B065,train,True
stead_event_02071,nc72138761,train,train,manual,manual,True,PB.B065,train,True
stead_event_02072,nc72138821,train,val,manual,manual,True,PB.B065,train,True
stead_event_02073,nc72143896,val,train,manual,manual,True,PB.B065,val|test,True
stead_event_02074,nc72142850,test,test,manual,manual,True,PB.B065,train|test,True
stead_event_02075,nc72160116,test,train,manual,manual,True,PB.B065,test,False
stead_event_02076,nc72173701,train,train,manual,manual,True,PB.B065,train,True
stead_event_02077,nc72191860,train,test,manual,manual,True,PB.B065,train,True
stead_event_02078,nc72191880,train,train,manual,manual,True,PB.B065,train,True
stead_event_02079,nc72291981,val,train,manual,manual,True,PB.B065,val,True
stead_event_02080,nc72297461,train,train,manual,manual,True,PB.B065,train,True
stead_event_02081,nc72507256,train,train,manual,manual,True,PB.B065,train,True
stead_event_02082,nc72556736,val,train,manual,manual,True,PB.B065,val,True
stead_event_02083,nc72938116,train,train,manual,manual,True,PB.B065,train,True
stead_event_02084,nc71805301,train,train,manual,manual,True,PB.B066,train,True
stead_event_02085,nc71805701,train,train,manual,manual,True,PB.B066,train,True
stead_event_02086,nc71811071,train,train,manual,manual,True,PB.B066,train|val,True
stead_event_02087,nc71832301,train,train,manual,manual,True,PB.B066,train,True
stead_event_02088,nc71860050,train,train,manual,manual,True,PB.B066,train|test,True
stead_event_02089,nc71873180,train,train,manual,manual,True,PB.B066,train,True
stead_event_02090,nc71873265,train,train,manual,manual,True,PB.B066,train,True
stead_event_02091,nc71897156,val,train,manual,manual,True,PB.B066,val,True
stead_event_02092,nc71933366,train,train,manual,manual,True,PB.B066,train,True
stead_event_02093,nc71935291,train,train,manual,manual,True,PB.B066,train,True
stead_event_02094,nc71964200,train,train,manual,manual,True,PB.B066,train,True
stead_event_02095,nc71966580,test,train,manual,manual,True,PB.B066,test,False
stead_event_02096,nc71970585,train,val,manual,manual,True,PB.B066,train,True
stead_event_02097,nc71980625,train,train,manual,manual,True,PB.B066,train,True
stead_event_02098,nc71984641,test,train,manual,manual,True,PB.B066,train|test,True
stead_event_02099,nc72031260,val,train,manual,manual,True,PB.B066,val,True
stead_event_02100,nc72113080,train,train,manual,manual,True,PB.B066,train,True
stead_event_02101,nc72143400,val,test,manual,manual,True,PB.B066,val,True
stead_event_02102,nc72177791,train,train,manual,manual,True,PB.B066,train|test,True
stead_event_02103,nc71531400,train,test,manual,manual,True,PB.B067,train,True
stead_event_02104,nc71676146,train,val,manual,manual,True,PB.B067,train|val,True
stead_event_02105,nc71777145,train,test,manual,manual,True,PB.B067,train,True
stead_event_02106,nc71795781,val,test,manual,manual,True,PB.B067,val|test,True
stead_event_02107,nc71805301,train,train,manual,manual,True,PB.B067,train,True
stead_event_02108,nc71805701,train,train,manual,manual,True,PB.B067,train,True
stead_event_02109,nc71812536,val,val,manual,manual,True,PB.B067,val,True
stead_event_02110,nc71813076,val,train,manual,manual,True,PB.B067,train|val,True
stead_event_02111,nc71832301,train,train,manual,manual,True,PB.B067,train,True
stead_event_02112,nc71856200,train,val,manual,manual,True,PB.B067,train,True
stead_event_02113,nc71860050,train,train,manual,manual,True,PB.B067,train|test,True
stead_event_02114,nc71871740,val,train,manual,manual,True,PB.B067,train|val,True
stead_event_02115,nc71874555,train,train,manual,manual,True,PB.B067,train|val,True
stead_event_02116,nc71892581,test,test,manual,manual,True,PB.B067,train|test,True
stead_event_02117,nc71914646,train,train,manual,manual,True,PB.B067,train,True
stead_event_02118,nc71916671,train,train,manual,manual,True,PB.B067,train,True
stead_event_02119,nc71924146,train,test,manual,manual,True,PB.B067,train,True
stead_event_02120,nc71924401,train,train,manual,manual,True,PB.B067,train,True
stead_event_02121,nc71933366,train,train,manual,manual,True,PB.B067,train,True
stead_event_02122,nc71960345,test,train,manual,manual,True,PB.B067,test,False
stead_event_02123,nc71968790,train,train,manual,manual,True,PB.B067,train|test,True
stead_event_02124,nc71970585,train,val,manual,manual,True,PB.B067,train,True
stead_event_02125,nc71976605,val,train,manual,manual,True,PB.B067,val,True
stead_event_02126,nc72002806,train,test,manual,manual,True,PB.B067,train,True
stead_event_02127,nc72016695,val,train,manual,manual,True,PB.B067,val,True
stead_event_02128,nc72020150,train,val,manual,manual,True,PB.B067,train|val,True
stead_event_02129,nc72029235,train,train,manual,manual,True,PB.B067,train,True
stead_event_02130,nc72039811,train,train,manual,manual,True,PB.B067,train,True
stead_event_02131,nc72046881,train,train,manual,manual,True,PB.B067,train,True
stead_event_02132,nc72083941,test,train,manual,manual,True,PB.B067,test,False
stead_event_02133,nc72089726,train,train,manual,manual,True,PB.B067,train,True
stead_event_02134,nc72090601,train,train,manual,manual,True,PB.B067,train|val,True
stead_event_02135,nc72099826,train,train,manual,manual,True,PB.B067,train|val|test,True
stead_event_02136,nc72101266,train,val,manual,manual,True,PB.B067,train,True
stead_event_02137,nc72143896,test,train,manual,manual,True,PB.B067,val|test,True
stead_event_02138,nc72142850,train,test,manual,manual,True,PB.B067,train|test,True
stead_event_02139,nc72144000,train,train,manual,manual,True,PB.B067,train,True
stead_event_02140,nc72160116,test,train,manual,manual,True,PB.B067,test,False
stead_event_02141,nc72173701,train,train,manual,manual,True,PB.B067,train,True
stead_event_02142,nc72177791,test,train,manual,manual,True,PB.B067,train|test,True
stead_event_02143,nc72297461,train,train,manual,manual,True,PB.B067,train,True
stead_event_02144,nc72507256,train,train,manual,manual,True,PB.B067,train,True
stead_event_02145,nc72938116,train,train,manual,manual,True,PB.B067,train,True
stead_event_02146,10902223,val,train,manual,manual,True,TA.B06A,val,True
stead_event_02147,nc71795396,test,test,manual,manual,True,PB.B072,train|val|test,True
stead_event_02148,nc71827401,train,train,manual,manual,True,PB.B072,train,True
stead_event_02149,nc71835625,train,test,manual,manual,True,PB.B072,train,True
stead_event_02150,nc71873160,train,train,manual,manual,True,PB.B072,train,True
stead_event_02151,nc71924341,train,train,manual,manual,True,PB.B072,train|val|test,True
stead_event_02152,nc71935341,train,train,manual,manual,True,PB.B072,train|val,True
stead_event_02153,nc72044591,test,train,manual,manual,True,PB.B072,train|test,True
stead_event_02154,nc72046216,train,train,manual,manual,True,PB.B072,train,True
stead_event_02155,nc72129776,train,train,manual,manual,True,PB.B072,train|val|test,True
stead_event_02156,nc72129776,train,train,manual,manual,True,PB.B072,train|val|test,True
stead_event_02157,nc72131076,train,val,manual,manual,True,PB.B072,train,True
stead_event_02158,nc72167161,train,train,manual,manual,True,PB.B072,train|test,True
stead_event_02159,nc72418550,train,train,manual,autopicker,False,PB.B072,train|test,True
stead_event_02160,nc72947676,val,test,manual,manual,True,PB.B072,train|val,True
stead_event_02161,nc71778210,train,test,manual,manual,True,PB.B073,train,True
stead_event_02162,nc71795396,train,test,manual,manual,True,PB.B073,train|val|test,True
stead_event_02163,nc71827401,train,train,manual,manual,True,PB.B073,train,True
stead_event_02164,nc71839165,test,test,manual,manual,True,PB.B073,test,False
stead_event_02165,nc71839170,val,val,manual,manual,True,PB.B073,val,True
stead_event_02166,nc71865625,train,train,manual,manual,True,PB.B073,train,True
stead_event_02167,nc71935341,val,train,manual,manual,True,PB.B073,train|val,True
stead_event_02168,nc71962570,train,train,manual,manual,True,PB.B073,train,True
stead_event_02169,nc71977970,train,test,manual,manual,True,PB.B073,train|val,True
stead_event_02170,nc72000566,train,test,manual,manual,True,PB.B073,train,True
stead_event_02171,nc72011795,train,test,manual,manual,True,PB.B073,train|test,True
stead_event_02172,nc72044591,train,train,manual,manual,True,PB.B073,train|test,True
stead_event_02173,nc72046281,test,test,manual,manual,True,PB.B073,train|test,True
stead_event_02174,nc72121135,val,train,manual,manual,True,PB.B073,train|val,True
stead_event_02175,nc72167161,train,train,manual,manual,True,PB.B073,train|test,True
stead_event_02176,nc72601150,train,train,manual,autopicker,False,PB.B073,train,True
stead_event_02177,nc72947676,train,test,manual,manual,True,PB.B073,train|val,True
stead_event_02178,nc71774550,train,train,manual,manual,True,PB.B075,train,True
stead_event_02179,nc71797341,train,train,manual,manual,True,PB.B075,train,True
stead_event_02180,nc71827401,train,train,manual,manual,True,PB.B075,train,True
stead_event_02181,nc71864110,train,test,manual,manual,True,PB.B075,train,True
stead_event_02182,nc71909141,val,train,manual,manual,True,PB.B075,val,True
stead_event_02183,nc71929246,train,train,manual,manual,True,PB.B075,train,True
stead_event_02184,nc71959665,train,test,manual,manual,True,PB.B075,train,True
stead_event_02185,nc71977970,val,test,manual,manual,True,PB.B075,train|val,True
stead_event_02186,nc72009445,train,val,manual,manual,True,PB.B075,train,True
stead_event_02187,nc72011795,train,test,manual,manual,True,PB.B075,train|test,True
stead_event_02188,nc72014295,train,val,manual,manual,True,PB.B075,train,True
stead_event_02189,nc72044151,train,train,manual,manual,True,PB.B075,train,True
stead_event_02190,nc72067636,val,train,manual,manual,True,PB.B075,train|val,True
stead_event_02191,nc72102971,train,val,manual,manual,True,PB.B075,train,True
stead_event_02192,nc72129776,train,train,manual,manual,True,PB.B075,train|val|test,True
stead_event_02193,nc72129776,test,train,manual,manual,True,PB.B075,train|val|test,True
stead_event_02194,nc72132601,test,train,manual,manual,True,PB.B075,test,False
stead_event_02195,nc72165381,test,train,manual,manual,True,PB.B075,train|val|test,True
stead_event_02196,nc72167161,train,train,manual,manual,True,PB.B075,train|test,True
stead_event_02197,nc71778210,train,test,manual,manual,True,PB.B076,train,True
stead_event_02198,nc71795396,test,test,manual,manual,True,PB.B076,train|val|test,True
stead_event_02199,nc71825011,val,val,manual,manual,True,PB.B076,val,True
stead_event_02200,nc71839580,train,val,manual,manual,True,PB.B076,train,True
stead_event_02201,nc71865625,train,train,manual,manual,True,PB.B076,train,True
stead_event_02202,nc71935341,train,train,manual,manual,True,PB.B076,train|val,True
stead_event_02203,nc71975280,test,train,manual,manual,True,PB.B076,test,False
stead_event_02204,nc71984616,train,val,manual,manual,True,PB.B076,train,True
stead_event_02205,nc72000566,train,test,manual,manual,True,PB.B076,train,True
stead_event_02206,nc72046216,train,train,manual,manual,True,PB.B076,train,True
stead_event_02207,nc72046281,train,test,manual,manual,True,PB.B076,train|test,True
stead_event_02208,nc72094651,val,val,manual,manual,True,PB.B076,val,True
stead_event_02209,nc72121135,train,train,manual,manual,True,PB.B076,train|val,True
stead_event_02210,nc72165381,val,train,manual,manual,True,PB.B076,train|val|test,True
stead_event_02211,nc72167161,test,train,manual,manual,True,PB.B076,train|test,True
stead_event_02212,nc72601150,train,train,manual,autopicker,False,PB.B076,train,True
stead_event_02213,nc72947676,train,test,manual,manual,True,PB.B076,train|val,True
stead_event_02214,nc71778210,train,test,manual,manual,True,PB.B078,train,True
stead_event_02215,nc71795396,val,test,manual,manual,True,PB.B078,train|val|test,True
stead_event_02216,nc71835625,train,test,manual,manual,True,PB.B078,train,True
stead_event_02217,nc71873160,train,train,manual,manual,True,PB.B078,train,True
stead_event_02218,nc71924341,val,train,manual,manual,True,PB.B078,train|val|test,True
stead_event_02219,nc72009445,train,val,manual,manual,True,PB.B078,train,True
stead_event_02220,nc72011795,test,test,manual,manual,True,PB.B078,train|test,True
stead_event_02221,nc72015785,train,val,manual,manual,True,PB.B078,train,True
stead_event_02222,nc72044591,train,train,manual,manual,True,PB.B078,train|test,True
stead_event_02223,nc72129776,train,train,manual,manual,True,PB.B078,train|val|test,True
stead_event_02224,nc72129776,val,train,manual,manual,True,PB.B078,train|val|test,True
stead_event_02225,nc72165381,train,train,manual,manual,True,PB.B078,train|val|test,True
stead_event_02226,nc72167161,test,train,manual,manual,True,PB.B078,train|test,True
stead_event_02227,nc72418550,test,train,manual,autopicker,False,PB.B078,train|test,True
stead_event_02228,nc71795396,train,test,manual,manual,True,PB.B079,train|val|test,True
stead_event_02229,nc71924341,test,train,manual,manual,True,PB.B079,train|val|test,True
stead_event_02230,nc72067636,train,train,manual,manual,True,PB.B079,train|val,True
stead_event_02231,nc72129776,train,train,manual,manual,True,PB.B079,train|val|test,True
stead_event_02232,nc72129776,train,train,manual,manual,True,PB.B079,train|val|test,True
stead_event_02233,nc72167161,test,train,manual,manual,True,PB.B079,train|test,True
